Date,Speed,Accelerate,Angle
   12:03:00,10,1.40364,51.8
   12:03:00,8.1,1.38192,107.1
   12:03:00,17,1.38495,27
   12:03:00,0,1.39946,208.1
   12:03:00,3.5,1.17562447,25.8
   12:03:00,0.5,1.36904,121.69
   12:03:00,10,1.22087,190.6
   12:03:00,0,1.19478,102.4
   12:03:00,4,1.24227,249.3
   12:03:00,1,1.2783,248.3
   12:03:00,5.5,1.23789,90.1
   12:03:00,2,1.20802,82.3
   12:03:00,0,1.17562447,87
   12:03:00,4,1.1756,163.9
   12:03:00,0.4,1.17562447,50.5
   12:03:00,0.5,1.17562447,293.5
   12:03:00,3,1.17562447,31.8
   12:03:00,6,1.17562447,79.4
   12:03:00,7,1.17562447,154.2
   12:03:00,6,1.07736,67.07
   12:03:00,0.5,1.17562447,73.07
   12:03:00,8.1,1.17562447,44.05
   12:03:00,6.5,1.17562447,99.5
   12:03:00,3,1.17562447,104.3
   12:03:00,8,1.17562447,58.8
   12:03:00,8.5,1.17562447,67.1
   12:03:00,12,1.31704,4.4
   12:03:00,9.5,1.34051,59.5
   12:03:00,7,1.34659,116.9
   12:03:00,8,1.17562447,64.14
   12:03:00,0.6,1.34604,7.45
   12:03:00,4,1.17562447,75.5
   12:03:00,3.5,1.22011,79.5
   12:03:00,1.5,1.17562447,83
   12:03:00,3.5,1.17562447,98.6
   12:03:00,3,1.17562447,95.6
   12:03:00,8.5,1.17562447,43.4
   12:03:00,6,1.17562447,52.6
   12:04:00,8,1.15172,220.4
   12:04:00,8.1,1.29339,259.85
   12:04:00,0,1.36299,50.25
   12:04:00,1.5,1.39874,86.7
   12:04:00,5,1.17562447,88.2
   12:04:00,8,1.33125,525.39
   12:04:00,3,1.17562447,66.3
   12:04:00,5,1.17562447,17.1
   12:04:00,0.5,1.31091,29.86
   12:04:00,2.5,1.17562447,30.36
   12:04:00,7,1.17562447,70.2
   12:04:00,9,1.17562447,122.4
   12:04:00,5.6,1.17562447,46.2
   12:04:00,8.3,1.17562447,75.6
   12:04:00,8,1.46333,235.1
   12:04:00,0,1.17562447,204.2
   12:04:00,3.5,1.17562447,65.1
   12:04:00,0.4,1.17562447,68.6
   12:04:00,4,1.17562447,6.7
   12:04:00,7,1.17562447,96.8
   12:04:00,8,1.17562447,45.6
   12:04:00,8.1,1.17562447,52
   12:04:00,8,1.17562447,70.55
   12:04:00,8.5,1.17562447,11
   12:04:00,10.5,1.17562447,0.5
   12:04:00,1.5,1.14862,168.71
   12:04:00,4,1.1927,164.71
   12:04:00,8,1.18078,39.2
   12:04:00,7,1.17562447,63.2
   12:04:00,0.5,1.12725,233.8
   12:04:00,4.5,1.36757,32.6
   12:04:00,8,1.37392,93.2
   12:04:00,8,1.26856,56.26
   12:04:00,0.5,1.17562447,37.1
   12:04:00,6,1.21885,44
   12:04:00,6.1,1.17562447,28.2
   12:04:00,8,1.24687,169.2
   12:04:00,3.5,1.35805,97.9
   12:04:00,9,1.17562447,190.1
   12:04:00,7,1.17562447,14.4
   12:04:00,7,1.17562447,289.8
   12:04:00,8.5,1.34501,60.6
   12:04:00,8.5,1.17562447,90.7
   12:04:00,8,1.17562447,85.3
   12:04:00,1,1.17562447,23.75
   12:04:00,8.5,1.17562447,43.7
   12:04:00,8.1,1.11913,21.9
   12:04:00,7,1.11152,69.6
   12:04:00,14,1.09326,62.7
   12:04:00,0,1.11646,118.3
   12:04:00,7,1.08914,52.2
   12:04:00,8.1,1.17562447,99
   12:04:00,8,1.0464,134
   12:04:00,6,1.17562447,31.7
   12:04:00,7,1.27994,24.7
   12:04:00,0.5,1.26009,66.9
   12:04:00,0.6,1.25142,15.85
   12:04:00,7,1.17562447,51.3
   12:04:00,8,1.30194,216.1
   12:04:00,11.5,1.17562447,10.8
   12:04:00,300,1.25798,0
   12:04:00,9.5,1.17562447,249.8
   12:04:00,5.5,1.17562447,10.8
   12:04:00,0.5,1.17562447,16.3
   12:04:00,3.5,1.17562447,69.3
   12:04:00,0.5,1.17562447,72.8
   12:04:00,7,1.17562447,80
   12:04:00,3,1.17562447,160.9
   12:04:00,3,1.17562447,47.5
   12:04:00,8.1,1.17562447,92.3
   12:04:00,7.1,1.36314,66.8
   12:04:00,9.5,1.30949,284
   12:04:00,7,1.17562447,105.7
   12:04:00,0.5,1.14889,80.7
   12:04:00,4,1.15988,88.08
   12:04:00,8.7,1.18907,72
   12:04:00,4,1.17562447,3.7
   12:04:00,1.5,1.17562447,2.2
   12:04:00,0.4,1.17562447,7.7
   12:04:00,11.5,1.21103,109.86
   12:04:00,8,1.17562447,27.86
   12:04:00,3,1.21988,4.45
   12:04:00,3,1.17562447,1.45
   12:04:00,8.1,1.21205,102.9
   12:04:00,7,1.17562447,189
   12:04:00,7,1.17562447,22.1
   12:04:00,5,1.17562447,90.06
   12:04:00,0.4,1.14236,95.06
   12:04:00,5,1.17562447,55.8
   12:04:00,0.4,1.17562447,60.8
   12:05:00,4,1.17562447,50.61
   12:05:00,1.5,1.17562447,49.11
   12:05:00,0.6,1.17562447,54.61
   12:05:00,9.1,1.17562447,250.75
   12:05:00,14,1.17562447,293.5
   12:05:00,12,1.17562447,281.5
   12:05:00,8,1.17562447,32.7
   12:05:00,6.1,1.17562447,78.9
   12:05:00,5,1.17562447,126.62
   12:05:00,5,1.40568,18.6
   12:05:00,10,1.17562447,111.7
   12:05:00,5,1.17562447,24.86
   12:05:00,7,1.17562447,55.8
   12:05:00,8.5,1.33896,94.7
   12:05:00,8,1.17562447,89.85
   12:05:00,4,1.17562447,30.2
   12:05:00,0.6,1.17562447,98.3
   12:05:00,0.6,1.17562447,97.7
   12:05:00,7,1.14305,64.3
   12:05:00,6.1,1.20963,164.3
   12:05:00,0.4,1.13692,216.1
   12:05:00,10,1.15895,276.45
   12:05:00,4.5,1.1349,60.6
   12:05:00,0.6,1.17562447,84.1
   12:05:00,0.4,1.19159,63.6
   12:05:00,0,1.17562447,100
   12:05:00,0.4,1.13823,63.89
   12:05:00,6,1.17562447,71.3
   12:05:00,6,1.17562447,65.3
   12:05:00,8,1.17562447,58.7
   12:05:00,0.4,1.10836,57.85
   12:05:00,5.5,1.17562447,228.3
   12:05:00,8,1.17562447,178.8
   12:05:00,8,1.17562447,21.8
   12:05:00,10,1.17562447,62.4
   12:05:00,5,1.17562447,88.9
   12:05:00,0.4,1.16469,28.4
   12:05:00,8,1.24405,35.62
   12:05:00,10.5,1.16816,183.7
   12:05:00,9,1.14773,48.05
   12:05:00,0.1,1.17211,104.9
   12:05:00,33.5,1.17562447,59.2
   12:05:00,3.5,1.15931,105.75
   12:05:00,0,1.17562447,114.1
   12:05:00,8.1,1.17969,49.4
   12:05:00,7,1.17562447,73.4
   12:05:00,0,1.17562447,60.99
   12:05:00,12,1.11596,57.18
   12:05:00,120,1.17562447,76.5
   12:05:00,3,1.17562447,86.6
   12:05:00,7,1.35312,83.2
   12:05:00,0.5,1.34888,24.2
   12:05:00,5.5,1.34428,18.7
   12:05:00,7.5,1.17562447,59.4
   12:05:00,5,1.40627,10.85
   12:05:00,1.5,1.17562447,9.35
   12:05:00,9,1.34555,92.8
   12:05:00,2,1.17562447,94.3
   12:05:00,4,1.17562447,91
   12:05:00,8.1,1.17562447,84.2
   12:05:00,0.5,1.17562447,66.57
   12:05:00,4.5,1.17562447,62.07
   12:05:00,6,1.17562447,28.6
   12:05:00,3.5,1.17562447,77.2
   12:05:00,3,1.17562447,128.6
   12:05:00,10,1.17562447,7.41
   12:05:00,1.5,1.31195,97.7
   12:06:00,2.4,1.17562447,279.1
   12:06:00,3.5,1.17562447,10.45
   12:06:00,0.4,1.17562447,13.95
   12:06:00,4,1.17562447,88.1
   12:06:00,6,1.17562447,97.8
   12:06:00,3,1.17562447,252.1
   12:06:00,9,1.17562447,57.3
   12:06:00,7,1.17562447,52.1
   12:06:00,4.5,1.24317,7.52
   12:06:00,1.5,1.17562447,6.02
   12:06:00,0.6,1.17562447,12.02
   12:06:00,8,1.17562447,208
   12:06:00,12,1.17562447,110.75
   12:06:00,3,1.17562447,91.7
   12:06:00,3,1.17562447,94.7
   12:06:00,9,1.17562447,22.4
   12:06:00,3.5,1.17562447,88.74
   12:06:00,9,1.17562447,34.8
   12:06:00,3.5,1.20436,212.6
   12:06:00,0.5,1.17562447,212.1
   12:06:00,3.5,1.17562447,80.6
   12:06:00,7,1.17562447,37.9
   12:06:00,6,1.14611,158.9
   12:06:00,3.5,1.17562447,58.6
   12:06:00,1.5,1.17562447,62.1
   12:06:00,7,1.17562447,51.7
   12:06:00,3.5,1.17562447,58.89
   12:06:00,1.5,1.17562447,62.39
   12:06:00,6,1.17562447,28.6
   12:06:00,3.5,1.17562447,53.85
   12:06:00,0.5,1.17562447,57.35
   12:06:00,4,1.17562447,42.7
   12:06:00,0.7,1.17562447,46.7
   12:06:00,8,1.17562447,87.7
   12:06:00,3.3,1.10735,100.8
   12:06:00,5,1.17562447,21.9
   12:06:00,1.5,1.17562447,26.9
   12:06:00,3,1.17562447,23.3
   12:06:00,3.5,1.01559,71.4
   12:06:00,0.4,1.17562447,90.45
   12:06:00,8,1.17562447,69.6
   12:06:00,7,1.17562447,75.2
   12:06:00,8.5,1.17562447,23.51
   12:06:00,5.6,1.17562447,112.84
   12:06:00,8.1,1.17562447,18.6
   12:06:00,8,1.17562447,1.79
   12:06:00,8,1.17562447,72.85
   12:06:00,8,1.17562447,26.7
   12:06:00,3,1.17562447,6.35
   12:06:00,9,1.17562447,116.7
   12:06:00,5,1.17562447,244.8
   12:06:00,0.4,1.17562447,73.55
   12:06:00,6.5,1.08191,67.05
   12:06:00,0.4,1.17562447,84.4
   12:06:00,4,1.17562447,80.4
   12:06:00,2,1.17562447,78.4
   12:06:00,3.5,1.10785,75.5
   12:06:00,10,1.17562447,16.2
   12:06:00,2,1.17562447,14.2
   12:06:00,8,1.17562447,107.2
   12:06:00,12,1.17562447,44.1
   12:06:00,3,1.17562447,33.4
   12:06:00,6,1.17562447,7.5
   12:06:00,4.5,1.17562447,93.2
   12:06:00,0.5,1.17562447,114.2
   12:06:00,3.5,1.17562447,110.7
   12:06:00,0,1.17562447,100
   12:06:00,1.5,1.17562447,81.3
   12:07:00,8,1.17562447,64.4
   12:07:00,1.5,1.17562447,57.2
   12:07:00,0.4,1.17562447,58.7
   12:07:00,8.2,1.17562447,53.3
   12:07:00,14,1.17562447,86.94
   12:07:00,10,1.17562447,116.5
   12:07:00,8,1.17562447,46.21
   12:07:00,0,1.17562447,109
   12:07:00,7.5,1.33614,42.75
   12:07:00,1.5,1.17562447,41.25
   12:07:00,0,1.17562447,137.2
   12:07:00,0.4,1.44272,49.4
   12:07:00,5.7,1.17562447,58.6
   12:07:00,8.5,1.17562447,25.6
   12:07:00,0.6,1.17562447,34.1
   12:07:00,0.5,1.17562447,145
   12:07:00,7,1.18468,117.5
   12:07:00,5.5,1.17562447,25.89
   12:07:00,8,1.17562447,50.2
   12:07:00,7,1.17562447,48.9
   12:07:00,6,1.17562447,112.6
   12:07:00,8,1.17562447,80.4
   12:07:00,0.5,1.17562447,99.5
   12:07:00,2,1.17562447,150.65
   12:07:00,0.6,1.17562447,152.65
   12:07:00,3,1.17562447,64.4
   12:07:00,0,1.17562447,112.1
   12:07:00,1,1.17562447,41.7
   12:07:00,8,1.16695,193.7
   12:07:00,9,1.17562447,72.6
   12:07:00,8,1.17562447,64.4
   12:07:00,6,1.17562447,40.52
   12:07:00,3,1.06069,25.6
   12:07:00,5,1.17562447,149.5
   12:07:00,8,1.17562447,13.6
   12:07:00,4,1.17562447,34.3
   12:07:00,5,1.17562447,55.4
   12:07:00,6,1.17562447,208.3
   12:07:00,0,1.17562447,58.5
   12:07:00,2.5,1.17562447,87.95
   12:07:00,8,1.17562447,57.8
   12:07:00,8,1.17562447,146.9
   12:07:00,10,1.27638,72.8
   12:07:00,10,1.17562447,66.1
   12:07:00,0.5,1.17562447,3.6
   12:07:00,0.6,1.17562447,4.1
   12:07:00,6,1.12616,108.1
   12:07:00,0.1,1.17562447,0.7
   12:07:00,1,1.17562447,71.6
   12:07:00,5,1.06661,25.4
   12:07:00,0.5,1.17562447,30.4
   12:07:00,0,1.17562447,202
   12:07:00,0.7,1.17562447,60.6
   12:07:00,0,1.17562447,122.1
   12:07:00,0,1.17562447,186.5
   12:07:00,0,1.17562447,121.3
   12:07:00,100,1.17562447,90.1
   12:07:00,7,1.17562447,56.8
   12:07:00,0.5,1.2806,36.3
   12:07:00,7,1.17562447,127.5
   12:07:00,11,1.17562447,62.1
   12:07:00,5,1.25051,279
   12:07:00,8,1.17562447,88.01
   12:07:00,0.6,1.17562447,37.6
   12:07:00,7,1.17562447,29.16
   12:07:00,3.5,1.17562447,72
   12:07:00,0.5,1.17562447,15.3
   12:07:00,10.1,1.17562447,16.21
   12:07:00,0,1.17562447,148.5
   12:07:00,7,1.17562447,120.2
   12:07:00,6,1.36515,20.6
   12:07:00,0,1.17562447,111
   12:07:00,8,1.21896,49.1
   12:07:00,11,1.23991,7.9
   12:07:00,9.5,1.17562447,140.6
   12:07:00,2.5,1.04787,23.7
   12:07:00,0.4,1.29844,61.3
   12:08:00,9,1.17562447,92.25
   12:08:00,10,1.17562447,75.55
   12:08:00,0,1.17562447,106.2
   12:08:00,0.5,1.17562447,56.7
   12:08:00,3.5,1.38313,53.2
   12:08:00,8,1.17562447,95.18
   12:08:00,0.5,1.17562447,52
   12:08:00,4,1.17562447,15.2
   12:08:00,8.5,1.17562447,0
   12:08:00,13.5,1.28077,89
   12:08:00,6,1.17562447,75.5
   12:08:00,8,1.17562447,82
   12:08:00,8,1.17562447,17
   12:08:00,6,1.17562447,121.8
   12:08:00,4.5,1.35736,44.9
   12:08:00,8.1,1.17562447,188
   12:08:00,6,1.17562447,69.5
   12:08:00,10,1.17562447,93.1
   12:08:00,6.1,1.35209,44.6
   12:08:00,3.5,1.17562447,141.5
   12:08:00,3.7,1.17562447,57.6
   12:08:00,4,1.17562447,95.5
   12:08:00,8,1.17562447,143.8
   12:08:00,5,1.33725,145.65
   12:08:00,0.4,1.17562447,111.7
   12:08:00,1.5,1.29754,110.2
   12:08:00,3,1.17562447,19.6
   12:08:00,3.5,1.17562447,22.6
   12:08:00,0.7,1.17562447,26.1
   12:08:00,8,1.17562447,104.4
   12:08:00,8,1.33252,63.8
   12:08:00,0.3,1.17562447,75.7
   12:08:00,0,1.17562447,90
   12:08:00,0.6,1.17562447,89.4
   12:08:00,0.4,1.17562447,89
   12:08:00,8,1.17562447,38.75
   12:08:00,8,1.36088,30.75
   12:08:00,10,1.17562447,30.3
   12:08:00,8,1.17562447,145.34
   12:08:00,9,1.17562447,26.3
   12:08:00,8,1.17562447,101.3
   12:08:00,8,1.4093,52.99
   12:08:00,6.5,1.17562447,88.5
   12:08:00,7,1.17562447,56.6
   12:08:00,7,1.17562447,47.9
   12:08:00,7,1.17562447,77.7
   12:08:00,8,1.17562447,93.9
   12:08:00,4.5,1.17562447,54.6
   12:08:00,1.5,1.17562447,59.1
   12:08:00,8,1.17562447,60.6
   12:08:00,5,1.27198,63.2
   12:08:00,6,1.17562447,30.3
   12:08:00,0.2,1.17562447,42.71
   12:08:00,3.5,1.17562447,57
   12:08:00,0.5,1.17562447,37.1
   12:08:00,5,1.27024,32.1
   12:08:00,0.4,1.17562447,149.7
   12:08:00,10,1.17562447,7
   12:08:00,6,1.17562447,10.5
   12:08:00,0.4,1.17562447,130.4
   12:08:00,6,1.17562447,27
   12:08:00,8,1.58957,49.8
   12:08:00,8,1.17562447,244.11
   12:08:00,8,1.17562447,36.2
   12:08:00,0.4,1.17562447,148.1
   12:08:00,0,1.17562447,124.9
   12:08:00,3.5,1.65199,176.7
   12:08:00,9,1.17562447,83.9
   12:08:00,6,1.17562447,78.6
   12:08:00,6,1.17562447,4
   12:08:00,0.4,1.17562447,105.65
   12:08:00,9,1.28812,67.55
   12:08:00,0,1.17562447,233.1
   12:08:00,10,1.33825,130.6
   12:08:00,3,1.17562447,58.3
   12:08:00,7,1.17562447,93
   12:09:00,4.5,1.17562447,48.7
   12:09:00,9.5,1.17562447,5.7
   12:09:00,7,1.17562447,191.45
   12:09:00,3.5,1.17562447,49.8
   12:09:00,6,1.17562447,437.2
   12:09:00,0,1.17562447,111.6
   12:09:00,1.5,1.17562447,43.4
   12:09:00,6.5,1.17562447,94
   12:09:00,10.1,1.42065,112.6
   12:09:00,2.5,1.17562447,55.1
   12:09:00,4,1.17562447,57.3
   12:09:00,0.6,1.17562447,61.3
   12:09:00,0,1.17562447,90.4
   12:09:00,0.4,1.40871,90
   12:09:00,3,1.17562447,140.8
   12:09:00,8,1.17562447,68.9
   12:09:00,5.5,1.17562447,125.3
   12:09:00,0.5,1.17562447,95.3
   12:09:00,7,1.17562447,19.2
   12:09:00,5,1.14035,105.2
   12:09:00,0,1.17562447,71.1
   12:09:00,0.4,1.17562447,114.8
   12:09:00,0,1.17562447,104.1
   12:09:00,8,1.17562447,112.09
   12:09:00,7,1.17562447,47.5
   12:09:00,0,1.15572,214.3
   12:09:00,8,1.17562447,105.2
   12:09:00,0.5,1.17562447,73.5
   12:09:00,7,1.17562447,74
   12:09:00,3,1.17562447,23.3
   12:09:00,0.6,1.06949,26.3
   12:09:00,8,1.17562447,61.6
   12:09:00,5,1.17562447,84
   12:09:00,1.5,1.17562447,82.5
   12:09:00,7,1.17562447,162.7
   12:09:00,5.5,1.22791,49.4
   12:09:00,3.5,1.17562447,0.1
   12:09:00,11,1.17562447,27.8
   12:09:00,10,1.17562447,96.6
   12:09:00,7,1.17562447,99.58
   12:09:00,0,1.17562447,101.9
   12:09:00,6,1.17562447,68.3
   12:09:00,9,1.21268,151.9
   12:09:00,2,1.17562447,181.7
   12:09:00,8,1.17562447,42.55
   12:09:00,4,1.17562447,300.8
   12:09:00,10,1.17562447,91.4
   12:09:00,7,1.17562447,80.6
   12:09:00,0.5,1.17562447,114.7
   12:09:00,8,1.17562447,178.5
   12:09:00,8,1.17562447,170.5
   12:09:00,0.4,1.39737,165.8
   12:09:00,7,1.17562447,38.6
   12:09:00,4,1.17562447,47.4
   12:09:00,0,1.17562447,200.4
   12:09:00,0,1.33975,103.5
   12:09:00,7,1.17562447,120.2
   12:09:00,7.5,1.17562447,112.7
   12:09:00,7.5,1.22414,105.2
   12:09:00,5,1.41849,100.7
   12:09:00,8,1.17562447,116.86
   12:09:00,6,1.17562447,6.6
   12:09:00,5.5,1.17562447,79.9
   12:09:00,8,1.17562447,79
   12:09:00,3,1.41331,38.7
   12:09:00,1.5,1.17562447,41.7
   12:09:00,0.6,1.17562447,43.2
   12:09:00,3.5,1.17562447,62.3
   12:09:00,7,1.17562447,14.06
   12:09:00,6,1.34582,9.3
   12:09:00,0.5,1.17562447,31.8
   12:09:00,0.5,1.17562447,31.3
   12:09:00,2.5,1.17562447,68.6
   12:09:00,0.4,1.17562447,9.05
   12:09:00,3.5,1.27772,78.06
   12:09:00,3,1.17562447,75.06
   12:09:00,0.4,1.17562447,81.56
   12:09:00,12,1.17562447,47.89
   12:09:00,1.5,1.17562447,104.15
   12:09:00,0.5,1.31378,103.65
   12:09:00,0,1.17562447,51.3
   12:09:00,3.5,1.17562447,36.9
   12:09:00,0.6,1.17562447,232.5
   12:09:00,3,1.17562447,42
   12:09:00,2,1.4284,56.3
   12:10:00,6.1,1.17562447,53.8
   12:10:00,0,1.17562447,52.71
   12:10:00,0.6,1.17562447,140
   12:10:00,0.4,1.17562447,31.7
   12:10:00,0.4,1.17562447,31.3
   12:10:00,7,1.50831,184.45
   12:10:00,10,1.17562447,69.1
   12:10:00,1,1.53665,68.1
   12:10:00,50,1.17562447,90.51
   12:10:00,50,1.17562447,40.51
   12:10:00,8.5,1.17562447,50.71
   12:10:00,9,1.17562447,6.5
   12:10:00,9,1.65062,80
   12:10:00,9,1.17562447,33.5
   12:10:00,10,1.17562447,75.2
   12:10:00,8.5,1.17562447,86.8
   12:10:00,7,1.17562447,7.5
   12:10:00,3.5,1.34503,87.5
   12:10:00,0,1.283,50.7
   12:10:00,0.5,1.17562447,30.1
   12:10:00,1.5,1.17562447,53.6
   12:10:00,11,1.17562447,83.6
   12:10:00,1.5,1.17562447,88.5
   12:10:00,0.4,1.17562447,58.8
   12:10:00,0,1.17562447,133
   12:10:00,4.5,1.17562447,90.8
   12:10:00,0.6,1.17562447,84.21
   12:10:00,9,1.17562447,74.5
   12:10:00,0,1.27159,134.2
   12:10:00,7,1.39437,94.5
   12:10:00,3.5,1.17562447,109.8
   12:10:00,1.5,1.17562447,113.3
   12:10:00,8,1.17562447,74
   12:10:00,7,1.17562447,110.7
   12:10:00,8,1.3943,93.7
   12:10:00,4,1.17562447,49.6
   12:10:00,3.5,1.17562447,4.8
   12:10:00,8,1.17562447,88.21
   12:10:00,4.1,1.17562447,56.4
   12:10:00,5.5,1.46527,68
   12:10:00,1.5,1.17562447,21.8
   12:10:00,8.1,1.17562447,50.4
   12:10:00,8.5,1.17562447,43.8
   12:10:00,8,1.17562447,110.9
   12:10:00,7,1.31814,59.19
   12:10:00,10,1.17562447,86.6
   12:10:00,0.4,1.17562447,75
   12:10:00,3.5,1.17562447,71.5
   12:10:00,11,1.26848,158
   12:10:00,11.6,1.17562447,196.5
   12:10:00,6,1.17562447,164.3
   12:10:00,7,1.17562447,191.2
   12:10:00,0.5,1.17562447,165.3
   12:10:00,7,1.21738,158.3
   12:10:00,3.5,1.17562447,146.2
   12:10:00,8,1.17562447,48.3
   12:10:00,6,1.17562447,18.9
   12:10:00,6,1.24097,5.2
   12:10:00,1.5,1.17562447,128.9
   12:10:00,8,1.17562447,70.8
   12:10:00,0.6,1.17562447,181.6
   12:10:00,8,1.17562447,58.82
   12:10:00,1.5,1.37832,146.6
   12:10:00,4,1.17562447,5.05
   12:10:00,0.6,1.17562447,257.8
   12:10:00,3.5,1.17562447,71.56
   12:10:00,3.5,1.17562447,27.29
   12:10:00,0.4,1.23538,30.79
   12:10:00,2,1.17562447,25.29
   12:10:00,2,1.17562447,101.65
   12:10:00,0,1.25813,107.1
   12:10:00,0,1.17562447,100.35
   12:10:00,8,1.17562447,88.25
   12:10:00,5,1.17562447,222.5
   12:10:00,5,1.17562447,227.5
   12:10:00,5,1.12442,34.4
   12:10:00,2.1,1.45604,187.6
   12:10:00,6,1.17562447,17.7
   12:10:00,6.1,1.17562447,116.5
   12:11:00,5.6,1.17562447,48.2
   12:11:00,4.5,1.17562447,135.5
   12:11:00,3,1.17562447,132.5
   12:11:00,0.6,1.17562447,104.3
   12:11:00,3,1.17562447,23.8
   12:11:00,4.5,1.44441,26.8
   12:11:00,14,1.17562447,68.7
   12:11:00,14,1.17562447,54.7
   12:11:00,7.5,1.17562447,96.4
   12:11:00,8.1,1.17562447,33.4
   12:11:00,6,1.42938,440.81
   12:11:00,7,1.17562447,80.6
   12:11:00,115.36,1.17562447,0
   12:11:00,7.5,1.17562447,92.85
   12:11:00,5,1.17562447,81.6
   12:11:00,8,1.17562447,129.2
   12:11:00,9,1.41986,24.5
   12:11:00,10,1.17562447,0.6
   12:11:00,0,1.17562447,50
   12:11:00,0.4,1.17562447,82.1
   12:11:00,10,1.17562447,139.88
   12:11:00,7,1.30627,34
   12:11:00,2,1.17562447,92.65
   12:11:00,2,1.17562447,81.5
   12:11:00,9.5,1.17562447,20.6
   12:11:00,0,1.17562447,58.5
   12:11:00,0,1.27205,56.7
   12:11:00,3.5,1.17562447,55.3
   12:11:00,0.6,1.17562447,52.7
   12:11:00,2.5,1.17562447,122.8
   12:11:00,8,1.17562447,23.9
   12:11:00,0.6,1.15395,202
   12:11:00,9,1.17562447,70.95
   12:11:00,9,1.17562447,107.3
   12:11:00,5.5,1.17562447,78.71
   12:11:00,8,1.17562447,65.9
   12:11:00,8,1.35097,204.8
   12:11:00,14,1.17562447,120.2
   12:11:00,11,1.17562447,139.6
   12:11:00,8.5,1.17562447,99.2
   12:11:00,8,1.17562447,162.9
   12:11:00,5,1.27013,62.1
   12:11:00,0.6,1.17562447,67.1
   12:11:00,0.5,1.17562447,61.6
   12:11:00,0,1.26515,104.5
   12:11:00,6.5,1.17562447,58.89
   12:11:00,0,1.17562447,118.55
   12:11:00,7,1.17562447,53.42
   12:11:00,0,1.17562447,53
   12:11:00,5,1.26187,21
   12:11:00,2.5,1.17562447,32.89
   12:11:00,2.5,1.17562447,43.9
   12:11:00,3.5,1.36396,62.3
   12:11:00,5,1.17562447,51.44
   12:11:00,0.6,1.17562447,56.44
   12:11:00,4,1.17562447,67.5
   12:11:00,4.5,1.17562447,60.7
   12:11:00,8,1.30056,93.15
   12:11:00,8,1.17562447,5.5
   12:11:00,4.5,1.17562447,110.2
   12:11:00,2.5,1.57382,107.7
   12:11:00,6,1.17562447,52.39
   12:11:00,0.5,1.17562447,139.3
   12:11:00,3,1.17562447,12.2
   12:11:00,0.6,1.17562447,76.7
   12:11:00,2.5,1.17562447,85.69
   12:11:00,0,1.17562447,305.76
   12:11:00,8,1.17562447,68.3
   12:11:00,14.3,1.17562447,63.4
   12:11:00,6,1.2937,5.9
   12:11:00,8,1.17562447,5.7
   12:11:00,6.5,1.17562447,27.5
   12:11:00,8,1.17562447,120.7
   12:11:00,8,1.17562447,21
   12:11:00,8,1.2057,45.1
   12:11:00,9.5,1.17562447,91.54
   12:11:00,8,1.17562447,77.65
   12:11:00,6,1.20156,21.1
   12:11:00,0.5,1.17562447,181.1
   12:11:00,1.5,1.17562447,179.6
   12:11:00,8,1.17562447,65.9
   12:11:00,8,1.17562447,84.3
   12:11:00,8,1.2004,25.7
   12:11:00,4,1.17562447,25.8
   12:11:00,5,1.17562447,20.8
   12:11:00,1.5,1.17562447,145.1
   12:11:00,1.5,1.17562447,29.8
   12:11:00,5.5,1.44266,21.5
   12:11:00,0,1.17562447,112.05
   12:11:00,0.4,1.17562447,55.5
   12:11:00,0,1.17562447,55.9
   12:11:00,3.5,1.17562447,1.55
   12:11:00,7,1.45378,85.56
   12:11:00,4,1.17562447,253.8
   12:11:00,1.5,1.17562447,252.3
   12:11:00,8,1.2161,86.1
   12:11:00,0.5,1.17562447,200
   12:11:00,8.1,1.17562447,84.2
   12:11:00,2,1.17562447,56.7
   12:11:00,7,1.17562447,21.85
   12:11:00,3.1,1.24021,83.05
   12:11:00,8,1.17562447,75.05
   12:11:00,6.1,1.17562447,156.4
   12:12:00,8,1.17562447,152.6
   12:12:00,6,1.17562447,98.3
   12:12:00,13.6,1.17562447,90.2
   12:12:00,0.5,1.31168,23.3
   12:12:00,0.5,1.02567,22.8
   12:12:00,0,1.17562447,356.8
   12:12:00,8,1.17562447,106
   12:12:00,0,1.17562447,339.9
   12:12:00,8,1.17562447,154.5
   12:12:00,9,0.988648,125.75
   12:12:00,0.5,1.17562447,107.29
   12:12:00,10.5,1.17562447,127.3
   12:12:00,2,1.31922,80.1
   12:12:00,3,1.17562447,77.1
   12:12:00,1.5,1.17562447,113.1
   12:12:00,3,1.17562447,110.1
   12:12:00,0.4,1.17562447,114.6
   12:12:00,15.9,1.3488,86.81
   12:12:00,10,1.17562447,5.9
   12:12:00,8.1,1.17562447,92.8
   12:12:00,8,1.33236,70.4
   12:12:00,2,1.17562447,53.3
   12:12:00,1.5,1.17562447,51.2
   12:12:00,0,1.17562447,52.3
   12:12:00,4.5,1.17562447,197.5
   12:12:00,0.5,1.29942,197
   12:12:00,5,1.17562447,65.3
   12:12:00,0.4,1.17562447,70.7
   12:12:00,0.4,1.28812,70.3
   12:12:00,9,1.31003,77.54
   12:12:00,3.5,1.17562447,29.1
   12:12:00,3.5,1.17562447,32.6
   12:12:00,11,1.17562447,91.4
   12:12:00,3,1.17562447,106.8
   12:12:00,2,1.22671,59.6
   12:12:00,0.6,1.17562447,103.9
